place_name,category_name,address_name,place_url,분류
센터커피 서울숲점,음식점 > 카페 > 커피전문점,서울 성동구 성수동1가 685-478,http://place.map.kakao.com/286483883,카페
푸르너스가든 서울숲점,음식점 > 카페,서울 성동구 성수동1가 668-109,http://place.map.kakao.com/24660459,카페
바이닐 성수,음식점 > 카페,서울 성동구 성수동1가 656-1112,http://place.map.kakao.com/376746050,카페
그린룸,음식점 > 카페,서울 성동구 성수동1가 656-947,http://place.map.kakao.com/1545128179,카페
고스티,음식점 > 카페,서울 성동구 성수동1가 13-320,http://place.map.kakao.com/754835923,카페
웨스트사이드,음식점 > 술집 > 와인바,서울 성동구 성수동1가 229-2,http://place.map.kakao.com/883575794,술집
곡성,음식점 > 술집 > 와인바,서울 성동구 성수동1가 99-1,http://place.map.kakao.com/89046784,술집
술있는식탁,"음식점 > 술집 > 호프,요리주점",서울 성동구 성수동1가 656-695,http://place.map.kakao.com/1277534745,술집
어메이징브루잉컴퍼니 성수브루펍,"음식점 > 술집 > 호프,요리주점",서울 성동구 성수동1가 27-12,http://place.map.kakao.com/27474832,술집
아도르,음식점 > 술집 > 와인바,서울 성동구 성수동1가 656-80,http://place.map.kakao.com/800405439,술집
울루울루,음식점 > 술집 > 칵테일바,서울 성동구 성수동1가 13-428,http://place.map.kakao.com/1668839990,술집
이로우,음식점 > 술집 > 일본식주점,서울 성동구 성수동1가 16-27,http://place.map.kakao.com/1855258755,술집
사운드 플래닛,음식점 > 술집 > 칵테일바,서울 성동구 성수동1가 668-19,http://place.map.kakao.com/374013380,술집
현심야식당,음식점 > 술집 > 일본식주점,서울 성동구 성수동1가 8,http://place.map.kakao.com/146394588,술집
감요,"음식점 > 술집 > 호프,요리주점",서울 성동구 성수동1가 8-17,http://place.map.kakao.com/2009839488,술집
성수스타우트,"음식점 > 술집 > 호프,요리주점",서울 성동구 성수동1가 656-938,http://place.map.kakao.com/27392876,술집
독보,"음식점 > 술집 > 호프,요리주점",서울 성동구 성수동1가 13-137,http://place.map.kakao.com/281596702,술집
유어네이키드치즈,음식점 > 술집 > 와인바,서울 성동구 성수동1가 656-439,http://place.map.kakao.com/796843799,술집
6시9분,음식점 > 술집 > 칵테일바,서울 성동구 성수동1가 668-38,http://place.map.kakao.com/1815356520,술집
유니클로 신사점,"가정,생활 > 패션 > 의류판매 > 유니클로",서울 강남구 신사동 539-11,http://place.map.kakao.com/1316069024,쇼핑
ZARA 스타필드코엑스점,"가정,생활 > 패션 > 의류판매 > 수입의류 > ZARA",서울 강남구 삼성동 159,http://place.map.kakao.com/26908227,쇼핑
유니클로 스타필드코엑스몰점,"가정,생활 > 패션 > 의류판매 > 유니클로",서울 강남구 삼성동 159,http://place.map.kakao.com/9320408,쇼핑
나이키 강남플래그쉽스토어,"가정,생활 > 패션 > 의류판매 > 스포츠의류 > 나이키",서울 강남구 역삼동 814-1,http://place.map.kakao.com/24755733,쇼핑
유니클로 롯데백화점강남점,"가정,생활 > 패션 > 의류판매 > 유니클로",서울 강남구 대치동 937,http://place.map.kakao.com/27575796,쇼핑
스파오 강남점,"가정,생활 > 패션 > 의류판매 > 스파오",서울 강남구 역삼동 815-9,http://place.map.kakao.com/27376110,쇼핑
아디다스 강남브랜드센터,"가정,생활 > 패션 > 의류판매 > 스포츠의류 > 아디다스",서울 강남구 역삼동 808,http://place.map.kakao.com/71110315,쇼핑
나이키 조던서울점,"가정,생활 > 패션 > 의류판매 > 스포츠의류 > 나이키",서울 강남구 신사동 530-5,http://place.map.kakao.com/1567014807,쇼핑
나이키 임플로이스토어점,"가정,생활 > 패션 > 의류판매 > 스포츠의류 > 나이키",서울 강남구 역삼동 737,http://place.map.kakao.com/233353227,쇼핑
나이키 압구정점,"가정,생활 > 패션 > 의류판매 > 스포츠의류 > 나이키",서울 강남구 신사동 664-11,http://place.map.kakao.com/731093005,쇼핑
나이키 골프압구정점,"가정,생활 > 패션 > 의류판매 > 스포츠의류 > 나이키",서울 강남구 신사동 627-12,http://place.map.kakao.com/765277182,쇼핑
에잇세컨즈 가로수길점,"가정,생활 > 패션 > 의류판매 > 에잇세컨즈",서울 강남구 신사동 535-12,http://place.map.kakao.com/17089990,쇼핑
미쏘 강남플래그샵,"가정,생활 > 패션 > 의류판매 > 미쏘",서울 강남구 역삼동 815,http://place.map.kakao.com/12736243,쇼핑
에잇세컨즈 강남대로점,"가정,생활 > 패션 > 의류판매 > 에잇세컨즈",서울 강남구 역삼동 816,http://place.map.kakao.com/446816755,쇼핑
나이키 스타필드코엑스점,"가정,생활 > 패션 > 의류판매 > 스포츠의류 > 나이키",서울 강남구 삼성동 159,http://place.map.kakao.com/26326478,쇼핑
탬버린즈 플래그십스토어 신사점,"가정,생활 > 미용 > 화장품 > 향수",서울 강남구 신사동 520-9,http://place.map.kakao.com/287414553,쇼핑
그랑핸드 도산,"가정,생활 > 미용 > 화장품 > 향수",서울 강남구 신사동 645-16,http://place.map.kakao.com/239875566,쇼핑
이솝코리아,"가정,생활 > 미용 > 화장품",서울 강남구 신사동 651-7,http://place.map.kakao.com/1241291290,쇼핑
딥티크 가로수길 플래그십스토어,"가정,생활 > 미용 > 화장품 > 향수",서울 강남구 신사동 536-16,http://place.map.kakao.com/321174482,쇼핑
탬버린즈 플래그십스토어 하우스 도산점,"가정,생활 > 미용 > 화장품",서울 강남구 신사동 649-8,http://place.map.kakao.com/1916748504,쇼핑
아로마티카 본사,"가정,생활 > 미용 > 화장품",서울 강남구 신사동 524-10,http://place.map.kakao.com/27517144,쇼핑
본느,"가정,생활 > 미용 > 화장품",서울 강남구 대치동 889-51,http://place.map.kakao.com/1257528852,쇼핑
토리든,"가정,생활 > 미용 > 화장품",서울 강남구 논현동 261,http://place.map.kakao.com/1726946597,쇼핑
라이프스타일프로젝트,"가정,생활 > 미용 > 화장품",서울 강남구 논현동 32-19,http://place.map.kakao.com/1500547942,쇼핑
투쿨포스쿨 서울사무소,"가정,생활 > 미용 > 화장품",서울 강남구 신사동 519-23,http://place.map.kakao.com/868333320,쇼핑
SW19 가로수길플래그십,"가정,생활 > 미용 > 화장품 > 향수",서울 강남구 신사동 524-33,http://place.map.kakao.com/1325528893,쇼핑
바이레도 가로수길,"가정,생활 > 미용 > 화장품 > 향수",서울 강남구 신사동 533-1,http://place.map.kakao.com/1264788698,쇼핑
이니스프리 코엑스몰점,"가정,생활 > 미용 > 화장품 > 이니스프리",서울 강남구 삼성동 159-6,http://place.map.kakao.com/13096234,쇼핑
논픽션 신사,"가정,생활 > 미용 > 화장품",서울 강남구 신사동 532-4,http://place.map.kakao.com/1543939713,쇼핑
참존,"가정,생활 > 미용 > 화장품",서울 강남구 역삼동 659-11,http://place.map.kakao.com/9925632,쇼핑
올리브영 강남중앙점,"가정,생활 > 드럭스토어 > 올리브영",서울 강남구 역삼동 826,http://place.map.kakao.com/1843013952,쇼핑
올리브영 역삼점,"가정,생활 > 드럭스토어 > 올리브영",서울 강남구 역삼동 822-5,http://place.map.kakao.com/11910225,쇼핑
올리브영 가로수길 타운,"가정,생활 > 드럭스토어 > 올리브영",서울 강남구 신사동 537-8,http://place.map.kakao.com/979788996,쇼핑
올리브영 선릉역점,"가정,생활 > 드럭스토어 > 올리브영",서울 강남구 역삼동 705-25,http://place.map.kakao.com/15246800,쇼핑
올리브영 봉은사역점,"가정,생활 > 드럭스토어 > 올리브영",서울 강남구 삼성동 107,http://place.map.kakao.com/1608313735,쇼핑
올리브영 강남우성점,"가정,생활 > 드럭스토어 > 올리브영",서울 강남구 역삼동 832-7,http://place.map.kakao.com/13033019,쇼핑
올리브영 수서역점,"가정,생활 > 드럭스토어 > 올리브영",서울 강남구 수서동 713,http://place.map.kakao.com/26984041,쇼핑
올리브영 선릉로점,"가정,생활 > 드럭스토어 > 올리브영",서울 강남구 대치동 889-71,http://place.map.kakao.com/11910208,쇼핑
올리브영 강남논현점,"가정,생활 > 드럭스토어 > 올리브영",서울 강남구 논현동 182-29,http://place.map.kakao.com/741335130,쇼핑
올리브영 코엑스몰점,"가정,생활 > 드럭스토어 > 올리브영",서울 강남구 삼성동 159-6,http://place.map.kakao.com/26510870,쇼핑
올리브영 선릉중앙점,"가정,생활 > 드럭스토어 > 올리브영",서울 강남구 역삼동 707-5,http://place.map.kakao.com/18355803,쇼핑
올리브영 타워팰리스점,"가정,생활 > 드럭스토어 > 올리브영",서울 강남구 도곡동 467-14,http://place.map.kakao.com/899234314,쇼핑
롯데백화점 강남점,"가정,생활 > 백화점 > 롯데백화점",서울 강남구 대치동 937,http://place.map.kakao.com/7863067,쇼핑
현대백화점 무역센터점,"가정,생활 > 백화점 > 현대백화점",서울 강남구 삼성동 159-7,http://place.map.kakao.com/18384587,쇼핑
현대백화점 본사,"가정,생활 > 백화점 > 현대백화점",서울 강남구 대치동 945-11,http://place.map.kakao.com/248088880,쇼핑
신세계백화점 수서역점 (2029년예정),"가정,생활 > 백화점 > 신세계백화점",서울 강남구 수서동 198-2,http://place.map.kakao.com/634189251,쇼핑
캉카스백화점 강남메종,"가정,생활 > 백화점",서울 강남구 삼성동 45-15,http://place.map.kakao.com/26859664,쇼핑
스타필드 더샵스앳센터필드점,"가정,생활 > 백화점",서울 강남구 역삼동 676,http://place.map.kakao.com/33992339,쇼핑
롯데백화점 잠실점,"가정,생활 > 백화점 > 롯데백화점",서울 송파구 잠실동 40-1,http://place.map.kakao.com/26825558,쇼핑
롯데에비뉴엘 잠실점,"가정,생활 > 백화점 > 롯데백화점",서울 송파구 신천동 29,http://place.map.kakao.com/25976553,쇼핑
신세계백화점 강남점,"가정,생활 > 백화점 > 신세계백화점",서울 서초구 반포동 19-3,http://place.map.kakao.com/22386977,쇼핑
롯데백화점 캐슬플라자,"가정,생활 > 백화점 > 롯데백화점",서울 송파구 신천동 7-18,http://place.map.kakao.com/17002824,쇼핑
NC백화점 송파점,"가정,생활 > 백화점 > NC백화점",서울 송파구 문정동 634,http://place.map.kakao.com/13127754,쇼핑
창고43 강남점,"음식점 > 한식 > 육류,고기",서울 강남구 역삼동 826-20,http://place.map.kakao.com/1503746075,음식점
아방궁,음식점 > 중식 > 중국요리,서울 강남구 역삼동 831-32,http://place.map.kakao.com/25550206,음식점
리북집 논현직영점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",서울 강남구 논현동 163-4,http://place.map.kakao.com/12435058,음식점
금수복국 압구정점,"음식점 > 한식 > 해물,생선 > 복어",서울 강남구 신사동 627-13,http://place.map.kakao.com/8203089,음식점
해담채 강남점,음식점 > 한식 > 한정식,서울 강남구 역삼동 823-16,http://place.map.kakao.com/2142723351,음식점
교대이층집 강남역점,"음식점 > 한식 > 육류,고기",서울 강남구 역삼동 831-25,http://place.map.kakao.com/1907052666,음식점
비야게레로,음식점 > 양식,서울 강남구 삼성동 118-21,http://place.map.kakao.com/27271692,음식점
도치피자 강남,음식점 > 양식 > 피자,서울 강남구 역삼동 620-17,http://place.map.kakao.com/14585892,음식점
진전복삼계탕 강남구청점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",서울 강남구 논현동 243-5,http://place.map.kakao.com/1117702712,음식점
돝고기506,"음식점 > 한식 > 육류,고기 > 삼겹살",서울 강남구 역삼동 646-15,http://place.map.kakao.com/1511737742,음식점
대가방 본점,음식점 > 중식 > 중국요리,서울 강남구 논현동 278-4,http://place.map.kakao.com/7815078,음식점
별양집,"음식점 > 한식 > 육류,고기 > 곱창,막창",서울 강남구 역삼동 700-33,http://place.map.kakao.com/7891890,음식점
밍글스,음식점 > 한식,서울 강남구 청담동 94-6,http://place.map.kakao.com/24073852,음식점
신동궁감자탕뼈숯불구이 선릉직영점,음식점 > 한식 > 감자탕,서울 강남구 대치동 890-44,http://place.map.kakao.com/11356521,음식점
원조원주추어탕 강남본점,"음식점 > 한식 > 해물,생선 > 추어",서울 강남구 역삼동 809-1,http://place.map.kakao.com/21332166,음식점
서울선릉과정릉,"여행 > 관광,명소 > 문화유적 > 릉,묘,총",서울 강남구 삼성동 131,http://place.map.kakao.com/26967382,관광명소
양재천,"여행 > 관광,명소 > 하천",서울 강남구 도곡동,http://place.map.kakao.com/17154013,관광명소
서울둘레길 9코스 자연생태 유람길,"여행 > 관광,명소 > 도보여행 > 둘레길 > 서울둘레길",서울 강남구 개포동 산 53-1,http://place.map.kakao.com/1302631567,관광명소
대모산,"여행 > 관광,명소 > 산",서울 강남구 일원동,http://place.map.kakao.com/10241368,관광명소
세븐럭카지노 강남코엑스점,"여행 > 관광,명소 > 카지노",서울 강남구 삼성동 159,http://place.map.kakao.com/680578720,관광명소
스머프매직포레스트,"여행 > 관광,명소 > 테마파크",서울 강남구 역삼동 616-14,http://place.map.kakao.com/218343539,관광명소
양재천 벚꽃길,"여행 > 관광,명소 > 도보여행",서울 강남구 도곡동 468,http://place.map.kakao.com/1302325998,관광명소
코엑스 동문광장,"여행 > 관광,명소 > 광장",서울 강남구 삼성동 159-9,http://place.map.kakao.com/799901555,관광명소
마이아트뮤지엄,"문화,예술 > 문화시설 > 미술관",서울 강남구 대치동 944-31,http://place.map.kakao.com/1330284658,문화생활
K현대미술관,"문화,예술 > 문화시설 > 미술관",서울 강남구 신사동 666-7,http://place.map.kakao.com/154429973,문화생활
광림아트센터 BBCH홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 신사동 568-15,http://place.map.kakao.com/23520901,문화생활
코엑스 D홀,"문화,예술 > 문화시설 > 전시관",서울 강남구 삼성동 159,http://place.map.kakao.com/8106109,문화생활
백암아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 삼성동 170-5,http://place.map.kakao.com/17165962,문화생활
KT&G 상상마당 대치아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 대치동 1002,http://place.map.kakao.com/8476401,문화생활
식물관PH,"문화,예술 > 문화시설",서울 강남구 수서동 590-1,http://place.map.kakao.com/1107835167,문화생활
코엑스신한카드아티움,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 삼성동 159-9,http://place.map.kakao.com/1660169364,문화생활
송은,"문화,예술 > 문화시설 > 미술관",서울 강남구 청담동 92-9,http://place.map.kakao.com/12964941,문화생활
광림아트센터,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 신사동 568-2,http://place.map.kakao.com/22555870,문화생활
코엑스 오디토리움,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 삼성동 159,http://place.map.kakao.com/15229863,문화생활
일지아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 청담동 86-7,http://place.map.kakao.com/17087789,문화생활
파르나스몰,"문화,예술 > 문화시설",서울 강남구 삼성동 159-8,http://place.map.kakao.com/25968005,문화생활
최인아책방,"문화,예술 > 도서 > 서점",서울 강남구 역삼동 696-39,http://place.map.kakao.com/500799854,문화생활
광림아트센터 장천홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 강남구 신사동 570-8,http://place.map.kakao.com/10730162,문화생활
CGV 강남,"문화,예술 > 영화,영상 > 영화관 > CGV",서울 강남구 역삼동 814-6,http://place.map.kakao.com/10811159,영화
메가박스 코엑스,"문화,예술 > 영화,영상 > 영화관 > 메가박스",서울 강남구 삼성동 159,http://place.map.kakao.com/7877178,영화
롯데시네마 도곡,"문화,예술 > 영화,영상 > 영화관 > 롯데시네마",서울 강남구 도곡동 174-3,http://place.map.kakao.com/1913617889,영화
시티극장,"문화,예술 > 영화,영상 > 영화관",서울 강남구 역삼동 816,http://place.map.kakao.com/204596825,문화생활
메가박스 강남,"문화,예술 > 영화,영상 > 영화관 > 메가박스",서울 서초구 서초동 1317-20,http://place.map.kakao.com/10609442,영화
롯데시네마 월드타워,"문화,예술 > 영화,영상 > 영화관 > 롯데시네마",서울 송파구 신천동 29,http://place.map.kakao.com/25975699,영화
CGV 강변,"문화,예술 > 영화,영상 > 영화관 > CGV",서울 광진구 구의동 546-4,http://place.map.kakao.com/8545875,영화
꽁티드툴레아 도산점,음식점 > 카페,서울 강남구 신사동 646-21,http://place.map.kakao.com/179244712,카페
키이스케이프 강남점,음식점 > 카페 > 테마카페,서울 강남구 역삼동 817-21,http://place.map.kakao.com/1405262610,카페
가배도 신논현점,음식점 > 카페 > 다방,서울 강남구 역삼동 601-12,http://place.map.kakao.com/84268936,카페
소나,음식점 > 카페 > 테마카페 > 디저트카페,서울 강남구 신사동 520-1,http://place.map.kakao.com/19834035,카페
브라운홀릭,음식점 > 카페 > 커피전문점,서울 강남구 역삼동 620-15,http://place.map.kakao.com/14666479,카페
루프808,음식점 > 카페,서울 강남구 역삼동 808,http://place.map.kakao.com/561053021,카페
세시셀라 도산공원점,음식점 > 카페 > 테마카페 > 디저트카페,서울 강남구 신사동 651-4,http://place.map.kakao.com/7948829,카페
10꼬르소꼬모서울카페,음식점 > 카페,서울 강남구 청담동 79,http://place.map.kakao.com/22400767,카페
할리스 강남역점,음식점 > 카페 > 커피전문점 > 할리스,서울 강남구 역삼동 820-11,http://place.map.kakao.com/25736467,카페
T1카페&아레나,음식점 > 카페,서울 강남구 논현동 267-22,http://place.map.kakao.com/1863827373,카페
어퍼앤언더,음식점 > 카페 > 테마카페 > 디저트카페,서울 강남구 역삼동 618-17,http://place.map.kakao.com/1116018239,카페
스타벅스 강남대로점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 강남구 역삼동 809-10,http://place.map.kakao.com/20494135,카페
바샤커피 청담 플래그십 스토어,음식점 > 카페 > 커피전문점,서울 강남구 청담동 80-4,http://place.map.kakao.com/1065620962,카페
베통 역삼,음식점 > 카페,서울 강남구 역삼동 706-19,http://place.map.kakao.com/296315883,카페
플링크 압구정점,음식점 > 카페 > 테마카페 > 디저트카페,서울 강남구 신사동 619,http://place.map.kakao.com/63830056,카페
광주육전,"음식점 > 술집 > 호프,요리주점",서울 강남구 논현동 162,http://place.map.kakao.com/832441144,술집
후문포차,음식점 > 술집 > 실내포장마차,서울 강남구 논현동 182-31,http://place.map.kakao.com/27548800,술집
리커테이션,음식점 > 술집 > 와인바,서울 강남구 신사동 532-4,http://place.map.kakao.com/1768655445,술집
백세주 마을 삼성점,"음식점 > 술집 > 호프,요리주점",서울 강남구 삼성동 110-3,http://place.map.kakao.com/7885177,술집
선주가 선릉점,"음식점 > 술집 > 호프,요리주점",서울 강남구 대치동 900-56,http://place.map.kakao.com/1296339081,술집
센도수산,음식점 > 술집 > 일본식주점,서울 강남구 대치동 900-9,http://place.map.kakao.com/418495008,술집
꼭그닭,음식점 > 술집,서울 강남구 역삼동 812-18,http://place.map.kakao.com/1757399379,술집
청담류 1호점,음식점 > 술집 > 일본식주점,서울 강남구 청담동 22-11,http://place.map.kakao.com/517267589,술집
난지당,"음식점 > 술집 > 호프,요리주점",서울 강남구 도곡동 957-1,http://place.map.kakao.com/25978142,술집
포사로,음식점 > 술집 > 일본식주점,서울 강남구 신사동 517-8,http://place.map.kakao.com/1878431824,술집
제스트,음식점 > 술집 > 칵테일바,서울 강남구 청담동 88-1,http://place.map.kakao.com/629498800,술집
사랑방,"음식점 > 술집 > 호프,요리주점",서울 강남구 논현동 199-24,http://place.map.kakao.com/9058351,술집
모로미 도산공원점,음식점 > 술집 > 일본식주점 > 모로미,서울 강남구 신사동 643-11,http://place.map.kakao.com/17348570,술집
하레이자카야,음식점 > 술집 > 일본식주점,서울 강남구 대치동 944-25,http://place.map.kakao.com/19927140,술집
호선생전 선릉점,"음식점 > 술집 > 호프,요리주점",서울 강남구 대치동 895,http://place.map.kakao.com/562367627,술집
유니클로 현대백화점신촌유플렉스점,"가정,생활 > 패션 > 의류판매 > 유니클로",서울 서대문구 창천동 30-1,http://place.map.kakao.com/27073054,쇼핑
무신사 스탠다드 현대백화점 유플렉스 신촌점,"가정,생활 > 패션 > 의류판매 > 무신사 스탠다드",서울 서대문구 창천동 30-1,http://place.map.kakao.com/114081769,쇼핑
나이키 현대신촌점,"가정,생활 > 패션 > 의류판매 > 스포츠의류 > 나이키",서울 서대문구 창천동 30-1,http://place.map.kakao.com/27204259,쇼핑
에잇세컨즈 현대백화점신촌점,"가정,생활 > 패션 > 의류판매 > 에잇세컨즈",서울 서대문구 창천동 30-1,http://place.map.kakao.com/25796836,쇼핑
탑텐 현대백화점유플렉스 신촌점,"가정,생활 > 패션 > 의류판매 > 탑텐",서울 서대문구 창천동 30-1,http://place.map.kakao.com/25953390,쇼핑
아디다스 현대백화점신촌점,"가정,생활 > 패션 > 의류판매 > 스포츠의류 > 아디다스",서울 서대문구 창천동 30-1,http://place.map.kakao.com/19568056,쇼핑
춘추사,"가정,생활 > 패션 > 의류판매 > 단체복,유니폼",서울 서대문구 대현동 53-4,http://place.map.kakao.com/10837987,쇼핑
MLB 현대신촌점,"가정,생활 > 패션 > 의류판매 > MLB",서울 서대문구 창천동 30-33,http://place.map.kakao.com/482294425,쇼핑
엠플레이그라운드 연세2호점,"가정,생활 > 패션 > 의류판매",서울 서대문구 창천동 30-8,http://place.map.kakao.com/1274166209,쇼핑
세터 현대백화점신촌점,"가정,생활 > 패션 > 의류판매 > 여성의류 > 세터",서울 서대문구 창천동 30-33,http://place.map.kakao.com/1521885374,쇼핑
디스커버리 현대신촌점,"가정,생활 > 패션 > 의류판매 > 스포츠의류 > 디스커버리",서울 서대문구 창천동 30-33,http://place.map.kakao.com/27488187,쇼핑
배럴 현대백화점신촌점,"가정,생활 > 패션 > 의류판매 > 스포츠의류 > 배럴",서울 서대문구 창천동 30-1,http://place.map.kakao.com/1783366951,쇼핑
에이에이플레이스,"가정,생활 > 패션 > 의류판매",서울 서대문구 창천동 30-6,http://place.map.kakao.com/652289133,쇼핑
미샤 현대신촌점,"가정,생활 > 패션 > 의류판매 > 여성의류 > MICHAA",서울 서대문구 창천동 30-33,http://place.map.kakao.com/1243798934,쇼핑
탑텐키즈 현대신촌점,"가정,생활 > 패션 > 의류판매 > 아동복,유아복 > 탑텐키즈",서울 서대문구 창천동 30-33,http://place.map.kakao.com/1063950950,쇼핑
라네즈 플래그십스토어 이대점,"가정,생활 > 미용 > 화장품",서울 서대문구 대현동 54-24,http://place.map.kakao.com/220664190,쇼핑
맥코스메틱 현대백화점신촌점,"가정,생활 > 미용 > 화장품 > 맥코스메틱",서울 서대문구 창천동 30-33,http://place.map.kakao.com/25794898,쇼핑
홀리카홀리카 이대점,"가정,생활 > 미용 > 화장품 > 홀리카홀리카",서울 서대문구 대현동 56-74,http://place.map.kakao.com/1051965903,쇼핑
네이처리퍼블릭 신촌역점,"가정,생활 > 미용 > 화장품 > 네이처리퍼블릭",서울 서대문구 창천동 30-16,http://place.map.kakao.com/19630833,쇼핑
홀리카홀리카 신촌점,"가정,생활 > 미용 > 화장품 > 홀리카홀리카",서울 서대문구 창천동 18-17,http://place.map.kakao.com/772831487,쇼핑
딥티크 현대신촌점,"가정,생활 > 미용 > 화장품 > 향수",서울 서대문구 창천동 30-33,http://place.map.kakao.com/1294780718,쇼핑
보떼 동교동삼거리점,"가정,생활 > 미용 > 화장품 > 보떼",서울 서대문구 창천동 506-22,http://place.map.kakao.com/23114853,쇼핑
에스티로더,"가정,생활 > 미용 > 화장품",서울 서대문구 창천동 30-33,http://place.map.kakao.com/25922088,쇼핑
러쉬 현대백화점신촌점,"가정,생활 > 미용 > 화장품",서울 서대문구 창천동 30-33,http://place.map.kakao.com/26278149,쇼핑
오메이,"가정,생활 > 미용 > 화장품",서울 서대문구 대현동 56-1,http://place.map.kakao.com/671183914,쇼핑
샤넬 현대백화점 신촌점,"가정,생활 > 미용 > 화장품",서울 서대문구 창천동 30-33,http://place.map.kakao.com/127370713,쇼핑
록시땅 현대백화점신촌점,"가정,생활 > 미용 > 화장품",서울 서대문구 창천동 30-33,http://place.map.kakao.com/25799114,쇼핑
조말론런던 현대백화점 신촌점,"가정,생활 > 미용 > 화장품 > 향수",서울 서대문구 창천동 30-33,http://place.map.kakao.com/2135312847,쇼핑
폭스슈가링,"가정,생활 > 미용 > 화장품",서울 서대문구 창천동 20-26,http://place.map.kakao.com/1569606690,쇼핑
아이러브탠 신촌이대점,"가정,생활 > 미용 > 화장품",서울 서대문구 대현동 56-28,http://place.map.kakao.com/17446430,쇼핑
올리브영 신촌역점,"가정,생활 > 드럭스토어 > 올리브영",서울 서대문구 창천동 72-2,http://place.map.kakao.com/11910218,쇼핑
올리브영 신촌중앙점,"가정,생활 > 드럭스토어 > 올리브영",서울 서대문구 창천동 30-8,http://place.map.kakao.com/1053036121,쇼핑
올리브영 이대중앙점,"가정,생활 > 드럭스토어 > 올리브영",서울 서대문구 대현동 56-126,http://place.map.kakao.com/13033021,쇼핑
올리브영 창천점,"가정,생활 > 드럭스토어 > 올리브영",서울 서대문구 창천동 503-13,http://place.map.kakao.com/465189903,쇼핑
올리브영 신촌대로점,"가정,생활 > 드럭스토어 > 올리브영",서울 서대문구 창천동 20-42,http://place.map.kakao.com/11910216,쇼핑
올리브영 신촌명물거리점,"가정,생활 > 드럭스토어 > 올리브영",서울 서대문구 창천동 5-37,http://place.map.kakao.com/18355817,쇼핑
올리브영 신촌연세점,"가정,생활 > 드럭스토어 > 올리브영",서울 서대문구 창천동 33-4,http://place.map.kakao.com/18355818,쇼핑
올리브영 연희점,"가정,생활 > 드럭스토어 > 올리브영",서울 서대문구 연희동 188-2,http://place.map.kakao.com/26407034,쇼핑
올리브영 신촌로터리점,"가정,생활 > 드럭스토어 > 올리브영",서울 마포구 노고산동 57-39,http://place.map.kakao.com/1289330977,쇼핑
올리브영 홍대공항철도역점,"가정,생활 > 드럭스토어 > 올리브영",서울 마포구 동교동 155-27,http://place.map.kakao.com/1375509208,쇼핑
올리브영 아현역점,"가정,생활 > 드럭스토어 > 올리브영",서울 서대문구 북아현동 1015,http://place.map.kakao.com/990494898,쇼핑
현대백화점 신촌점,"가정,생활 > 백화점 > 현대백화점",서울 서대문구 창천동 30-33,http://place.map.kakao.com/21695719,쇼핑
현대백화점유플렉스 신촌점,"가정,생활 > 백화점 > 현대백화점",서울 서대문구 창천동 30-1,http://place.map.kakao.com/26992232,쇼핑
AK플라자 홍대,"가정,생활 > 백화점 > AK플라자",서울 마포구 동교동 192-45,http://place.map.kakao.com/1156421273,쇼핑
네파 현대백화점 신촌점,"가정,생활 > 패션 > 의류판매 > 스포츠의류",서울 서대문구 창천동 30-33,http://place.map.kakao.com/416009000,쇼핑
다르다김밥 현대백화점신촌점,음식점 > 분식,서울 서대문구 창천동 30-33,http://place.map.kakao.com/1005291191,음식점
타미진 현대백화점 신촌점,"가정,생활 > 패션 > 의류판매",서울 서대문구 창천동 30-33,http://place.map.kakao.com/1462001940,쇼핑
유니폼브릿지 현대백화점 신촌점,"가정,생활 > 패션 > 의류판매",서울 서대문구 창천동 30-33,http://place.map.kakao.com/1977866446,쇼핑
꼬숑돈까스,"음식점 > 일식 > 돈까스,우동",서울 서대문구 창천동 31-26,http://place.map.kakao.com/27144649,음식점
미도인 신촌점,음식점 > 일식,서울 서대문구 창천동 45-12,http://place.map.kakao.com/594421253,음식점
신촌영양센터,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",서울 서대문구 창천동 13-37,http://place.map.kakao.com/12441959,음식점
리틀쿠바,음식점 > 양식,서울 서대문구 창천동 33-5,http://place.map.kakao.com/1960450516,음식점
부탄츄 신촌점,음식점 > 일식 > 일본식라면,서울 서대문구 창천동 62-10,http://place.map.kakao.com/21572456,음식점
완차이,음식점 > 중식 > 중국요리,서울 서대문구 창천동 5-35,http://place.map.kakao.com/10621045,음식점
신촌형제갈비,"음식점 > 한식 > 육류,고기 > 갈비",서울 서대문구 창천동 31-26,http://place.map.kakao.com/15937430,음식점
만동제과,"음식점 > 간식 > 제과,베이커리",서울 서대문구 창천동 448,http://place.map.kakao.com/1165755646,음식점
